"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","genes","change"
"LDAH",1587.14389869088,0.0464321033840315,0.172812178964339,0.268685365014772,0.788171814813618,0.860733208644687,"LDAH","Stable"
"RHOT2",4213.27149427709,0.046240810241521,0.127629669521299,0.36230455202898,0.71712445689909,0.808430491335567,"RHOT2","Stable"
"RPS24P8",64.4471352273711,0.0461442363555467,0.252027118924835,0.183092345587258,0.854725561592994,0.906967955689308,"RPS24P8","Stable"
"CASD1",1586.89424854626,0.046140860837909,0.190222861963028,0.242562120881543,0.808344628082885,0.875312656242074,"CASD1","Stable"
"AL049830.1",15.5258544839288,0.0460933284143556,0.300577919109249,0.153349016956906,0.878123047815964,0.922064777060629,"AL049830.1","Stable"
"GPS2",83.5928901023784,0.0460761260688502,0.159648235103822,0.288610306520996,0.772879607529511,0.849330110210899,"GPS2","Stable"
"AC011479.3",79.0533451679576,0.0460217089089045,0.269449898586411,0.170798761292336,0.864382003108034,0.913495261129938,"AC011479.3","Stable"
"CLUH",15384.8105332592,0.0459789909751381,0.171956950764857,0.267386638170924,0.789171486234366,0.861440980942471,"CLUH","Stable"
"MKKS",1684.74963702936,0.0459068872315269,0.162695793691184,0.28216394652872,0.777817802037233,0.852993644777148,"MKKS","Stable"
"NLRC3",491.4400790302,0.0455744336465284,0.311341658105035,0.146380776423929,0.883620802032562,0.925877820866047,"NLRC3","Stable"
"IDI1",4140.29656887913,0.0451878732706396,0.191158973413673,0.236388972297167,0.81313085257818,0.878448782729462,"IDI1","Stable"
"ZNF343",879.583028466149,0.0450402315692576,0.12879598381829,0.349702143141372,0.726562245119581,0.815306055217497,"ZNF343","Stable"
"LINC01123",131.361008300524,0.0447508801040513,0.306965497403229,0.145784723308061,0.88409133608511,0.926185477489839,"LINC01123","Stable"
"ERMP1",6422.12879692209,0.0447481073841205,0.269935014911265,0.165773630363702,0.86833509888199,0.916104638515764,"ERMP1","Stable"
"OTUD5",4955.71257759874,0.0447311468364917,0.121919733311192,0.366890130265611,0.713700973776467,0.805672519834028,"OTUD5","Stable"
"RPS8",45615.7375672038,0.0446751664408964,0.169960031984159,0.262856895938102,0.792660880340046,0.863690912380127,"RPS8","Stable"
"HERC2P2",2416.26814849611,0.0445747076116072,0.20949864617401,0.212768475718852,0.831507553455708,0.891943595371379,"HERC2P2","Stable"
"TMEM87B",6957.85063799473,0.0445607541539053,0.165172883337334,0.269782504570672,0.787327583256998,0.860345180304158,"TMEM87B","Stable"
"MMACHC",680.067008836266,0.0444721422768371,0.191596342466705,0.232113732988223,0.816449678754265,0.880881954918815,"MMACHC","Stable"
"EIF4HP2",34.2502442877101,0.0444661212524617,0.287194091284114,0.154829512869304,0.876955723856495,0.92144855451202,"EIF4HP2","Stable"
"MMP2",22003.4545216972,0.0444304804970621,0.38275071028192,0.116082032778819,0.907587528305456,0.940224113254372,"MMP2","Stable"
"NOD1",1095.23860622655,0.0444297171083245,0.179244529713983,0.247872095060419,0.804233371167188,0.872736082050193,"NOD1","Stable"
"KIF26A",995.312755421406,0.0444112373676423,0.399314512747159,0.111218690906341,0.91144293038318,0.942617583115475,"KIF26A","Stable"
"TNK1",1539.46289270982,0.0443409630964761,0.188751632363174,0.234916978154448,0.814273171617201,0.879108776450801,"TNK1","Stable"
"AC008982.2",57.0452996276712,0.0443182548416051,0.276290619087844,0.160404486362653,0.872562455774209,0.919068048807228,"AC008982.2","Stable"
"ZNF664",8734.26438649717,0.0440108830712827,0.163198578671472,0.269676877271579,0.787408850940924,0.860345180304158,"ZNF664","Stable"
"AC019129.1",19.7106009654193,0.0439947534014154,0.26138598434543,0.168313360456523,0.866336763681574,0.914741099214941,"AC019129.1","Stable"
"EARS2",2042.87749108657,0.0439695841402421,0.149859481186834,0.293405420811674,0.769212282485308,0.846684214831237,"EARS2","Stable"
"AP000240.1",65.6927714326009,0.0439647789001137,0.255606720605757,0.172001654713626,0.863436228113787,0.912900521617829,"AP000240.1","Stable"
"CLUAP1",1144.20083038359,0.0438268410510197,0.230187628281478,0.190396162375101,0.848998704653441,0.902474629391383,"CLUAP1","Stable"
"SP140",332.193517911367,0.0438017565184537,0.421379371523216,0.103948506924099,0.917210212620112,0.946801005823845,"SP140","Stable"
"ZNF827",2997.76622391662,0.0437672180477258,0.210092489262404,0.208323573114795,0.834976326714793,0.893853810070206,"ZNF827","Stable"
"ZNF428",562.516780919547,0.0437367152864255,0.173087849566678,0.252685069436817,0.800511586417224,0.869581534086659,"ZNF428","Stable"
"CTBP1",5523.5950573514,0.0436515483453621,0.143728972735574,0.303707370299447,0.761350842398903,0.840990439771121,"CTBP1","Stable"
"LONP1",6092.87128439232,0.0435732128043989,0.14631748579423,0.297799081004419,0.765856516001375,0.844117187928126,"LONP1","Stable"
"AC073389.3",34.7123570326306,0.0435045750890755,0.293192272762743,0.148382406804698,0.882040983707757,0.924703122012489,"AC073389.3","Stable"
"DNAJC25",645.333517504973,0.0434737115143986,0.143303950057841,0.303367154198133,0.761610074088434,0.841123148725413,"DNAJC25","Stable"
"ADPRH",605.228294174177,0.0433672633253033,0.249086037926152,0.174105556804274,0.861782506201343,0.911806473547593,"ADPRH","Stable"
"N4BP1",7933.34572520206,0.0430768696790715,0.205374922938262,0.209747466062451,0.833864776895272,0.892874625652719,"N4BP1","Stable"
"HIRIP3",1067.21707279137,0.0430226271053265,0.167973963878198,0.256126759838348,0.79785295962085,0.867576623917613,"HIRIP3","Stable"
"CDAN1",1150.52982104032,0.0430194742529547,0.134454389756843,0.3199558923346,0.749001767092566,0.831568307580425,"CDAN1","Stable"
"INTS6L",913.253132695766,0.0429956585731764,0.240323356941506,0.178907531587292,0.858010308852342,0.909177210630173,"INTS6L","Stable"
"WIZ",9373.81613810794,0.0429421327275824,0.171119726245366,0.250947881169517,0.80185440473677,0.870727396344914,"WIZ","Stable"
"C1orf226",2137.57698665037,0.0428863259837082,0.315991684984286,0.135719792708599,0.892042800181666,0.930834552841148,"C1orf226","Stable"
"PELO",1475.80135704634,0.0427764262804301,0.140920233015428,0.303550635455923,0.761470265044374,0.841071144501372,"PELO","Stable"
"HMGN2P6",28.4199141180355,0.0426484722119814,0.281105149684324,0.151717150183392,0.879410029873902,0.922851501733707,"HMGN2P6","Stable"
"VPS28",5389.24248119204,0.0425376135107058,0.178238141935472,0.238656064570657,0.811372287736564,0.87754358197906,"VPS28","Stable"
"AP000786.1",45.3648310509805,0.0425122315867943,0.370829826611289,0.114640809708536,0.908729831466091,0.940777025933453,"AP000786.1","Stable"
"ZNF815P",126.201403228328,0.042449442457154,0.219624893985635,0.193281561515201,0.846738465835718,0.901022303196175,"ZNF815P","Stable"
"COMT",5710.19713457043,0.0424397811323498,0.172419962788989,0.246141922581716,0.805572371615132,0.873614320392236,"COMT","Stable"
"IRF2BP2",15080.5695241452,0.0423866762881131,0.127009479330187,0.333728446976152,0.738584481485127,0.824324802405609,"IRF2BP2","Stable"
"AC012313.1",735.561154641921,0.0421919092729535,0.204880915566744,0.20593381846348,0.836842608265413,0.89508123280578,"AC012313.1","Stable"
"AC117500.2",26.5026139133813,0.0421111922600675,0.245256556351774,0.171702615768881,0.863671329271632,0.913072225016443,"AC117500.2","Stable"
"HEG1",7290.9367987757,0.0420147767872607,0.305250144764802,0.137640481119619,0.890524560687933,0.929958738554501,"HEG1","Stable"
"HSPB1P2",159.305196693063,0.041897685059383,0.404012974741523,0.103703810715951,0.9174044024497,0.946839837822417,"HSPB1P2","Stable"
"RPL37P12",29.7107632111508,0.0417331891598107,0.287627053687709,0.145094797671997,0.884636025681194,0.926299594707851,"RPL37P12","Stable"
"MFAP1",2110.22330924637,0.0416797286275647,0.112425739777509,0.3707311929639,0.710837754717908,0.803340095065862,"MFAP1","Stable"
"AL133520.1",58.4543334739901,0.0416446456878256,0.196507164140337,0.211924312632616,0.832166082633387,0.892266966379131,"AL133520.1","Stable"
"BX539320.1",32.3528674269533,0.0415860317019293,0.374396286839371,0.111074904222464,0.911556949107179,0.942681763136432,"BX539320.1","Stable"
"MAST3",1997.85884355633,0.0415758004821022,0.219875474272926,0.189087939978677,0.850023893485528,0.903405593181866,"MAST3","Stable"
"PRORP",384.957855083369,0.0415006787137922,0.170770268265205,0.243020516014779,0.807989504313293,0.875084806116158,"PRORP","Stable"
"MED22",2772.71926232528,0.0414518217933562,0.147008090038948,0.281969664270681,0.777966771277663,0.853059725870013,"MED22","Stable"
"SLC8B1",3332.12141393622,0.0413450801873574,0.174371734746408,0.237108842482334,0.812572352643376,0.878009016730119,"SLC8B1","Stable"
"RBKS",243.183164740091,0.0413150094487979,0.200707483979368,0.205846880393583,0.836910520028029,0.89508123280578,"RBKS","Stable"
"TRNAU1AP",992.320240047525,0.0411841896781397,0.141655633170614,0.290734570566186,0.771254329615769,0.84821144810192,"TRNAU1AP","Stable"
"YWHAZP4",39.5933119873177,0.0411516297571043,0.211431735213096,0.194633174228214,0.845680130404913,0.90031858023625,"YWHAZP4","Stable"
"SELENOS",3483.33235676659,0.0410263254619157,0.164299436250246,0.249704602756081,0.802815798458187,0.871562696165905,"SELENOS","Stable"
"RPS27A",36387.6131339217,0.0409707598160957,0.155358992855054,0.263716692952049,0.791998231642555,0.863228111652703,"RPS27A","Stable"
"SNX17",6294.85167482642,0.0407494263171912,0.126918235966208,0.321068331961694,0.748158608272544,0.831073565471497,"SNX17","Stable"
"TCF7L2",3947.14167888627,0.0406384072817743,0.238190792924276,0.170612838484877,0.864528202294798,0.913522665620142,"TCF7L2","Stable"
"NPIPB3",367.746630345546,0.0406061386807166,0.224544376184121,0.180837923312854,0.85649479531964,0.908222985364142,"NPIPB3","Stable"
"SMARCA5",9225.5401600119,0.0406027592062983,0.134539028098379,0.301791679189242,0.76281087435275,0.842061981579748,"SMARCA5","Stable"
"ZNF513",938.29606718243,0.0404945768957105,0.132921775290149,0.304649684427677,0.76063297489722,0.840350979269556,"ZNF513","Stable"
"EIF3D",14077.7171498227,0.0404038810584251,0.13712196597165,0.294656518174328,0.768256282576594,0.845939880948323,"EIF3D","Stable"
"FLYWCH1",3388.26516995811,0.0403878820401315,0.213845952106669,0.188864374762565,0.850199115849307,0.903538888157584,"FLYWCH1","Stable"
"CCDC117",3040.15702778382,0.0403187665346584,0.142857449249285,0.282230760429597,0.777766573224119,0.852993644777148,"CCDC117","Stable"
"IVNS1ABP",15274.6026538385,0.040289750737628,0.177543914207912,0.226928368214564,0.820479442783206,0.884335673180426,"IVNS1ABP","Stable"
"ATG5",3025.34102264778,0.0402039230901625,0.119737943163133,0.335765940420307,0.737047376141842,0.823115635454927,"ATG5","Stable"
"RPL22P2",43.7832198925323,0.0399088330535722,0.234234832514881,0.17037958285319,0.86471162789744,0.913556857286009,"RPL22P2","Stable"
"MMADHC",5700.34515529261,0.0398223588912267,0.119412052180931,0.333486931711789,0.738766752428072,0.824416081939085,"MMADHC","Stable"
"CROT",1601.94869224919,0.0398139577246531,0.274144908880484,0.145229608265352,0.884529589731262,0.926241605593337,"CROT","Stable"
"NOMO2",1571.40028794913,0.0397648574913266,0.195857933251579,0.203029087620611,0.839112297023526,0.896218962239539,"NOMO2","Stable"
"OR7E128P",55.7812074407022,0.0396942327769882,0.332487162621777,0.119385760532784,0.904969742057667,0.938651938734789,"OR7E128P","Stable"
"MIB1",7415.42585693363,0.0395850550297969,0.177068672028686,0.223557643349717,0.823101525171565,0.886399398595068,"MIB1","Stable"
"GNAI1",3156.09610513169,0.0394880653892932,0.367354825805604,0.10749298121427,0.914397893240979,0.944925162183882,"GNAI1","Stable"
"RPS6KB1",3231.64669175392,0.0394526947441826,0.129713116381813,0.304153472252204,0.761010970319807,0.840717392737909,"RPS6KB1","Stable"
"RPS27",45902.0128544825,0.0394272634719086,0.176083524567894,0.223912280087887,0.822825560192936,0.886285181560307,"RPS27","Stable"
"AC079203.1",17.3498047231222,0.0393948103117913,0.225180534021629,0.174947672466251,0.861120750656802,0.911408474325635,"AC079203.1","Stable"
"RPS27AP2",13.7223276454424,0.0393743998029846,0.245298358663409,0.160516360637427,0.872474334800895,0.919028588629033,"RPS27AP2","Stable"
"RNF32",146.857167180021,0.0393348167524674,0.234508425439233,0.16773306408413,0.866793283308606,0.915116605318013,"RNF32","Stable"
"MTHFD2L",803.854692654317,0.0392497926909372,0.217985746057109,0.180056693618189,0.857108060365259,0.908627225649836,"MTHFD2L","Stable"
"LMNTD2",254.119790100654,0.0392094788253549,0.258296400087879,0.151800330209847,0.879344421683501,0.922851501733707,"LMNTD2","Stable"
"CHMP6",716.644748989547,0.0391692474535148,0.151850852593799,0.257945522099192,0.796448951733972,0.866673277492665,"CHMP6","Stable"
"CPT1A",12611.989981663,0.0389872101770833,0.294907640278033,0.132201424623407,0.894824974326217,0.932554841694981,"CPT1A","Stable"
"RNU6-595P",7.7175962267224,0.0389268962467223,0.30431966075905,0.127914496715818,0.898216638572245,0.934479083437188,"RNU6-595P","Stable"
"TRAPPC6A",745.560400899313,0.0389033183238582,0.226620757154724,0.17166705650576,0.863699286380067,0.913072225016443,"TRAPPC6A","Stable"
"AC246787.1",547.011018976534,0.0388598961412768,0.222959826721767,0.174291022345341,0.861636754393881,0.911795030227122,"AC246787.1","Stable"
"DAZAP2",16606.2850529003,0.0388476351051958,0.138485605474671,0.280517494739199,0.779080505192929,0.853870912956818,"DAZAP2","Stable"
"WDR33",5352.6086936544,0.0388459347285475,0.088059622126864,0.44113219873444,0.659117294404236,0.76358275575234,"WDR33","Stable"
"TAF1C",3158.90608517243,0.038679513155475,0.125844190646985,0.307360339453235,0.758569112559121,0.838683700411212,"TAF1C","Stable"
"FAM199X",5316.278756946,0.0386346818911033,0.129013718077508,0.299461812796471,0.764587704827959,0.843231011610264,"FAM199X","Stable"
"PPP1R14D",295.330823730659,0.0386020254251477,0.70295862843285,0.0549136519046728,0.956207255643584,0.972128807906135,"PPP1R14D","Stable"
"VPS9D1",1175.72818665378,0.0385811428547002,0.212868638704029,0.181243902763634,0.856176135773592,0.908082283262467,"VPS9D1","Stable"
"RNF19A",5697.32601496042,0.0383189320919464,0.207490948441998,0.184677608250743,0.853481910086366,0.905966228587377,"RNF19A","Stable"
"BST1",161.144826775003,0.0382848094977485,0.311615040422221,0.122859312072597,0.902218505723678,0.937030463180614,"BST1","Stable"
"LAMP1",25750.7827313925,0.0380878298238871,0.155497745139826,0.24494136419559,0.806501833026587,0.874204233421063,"LAMP1","Stable"
"AK8",126.798005843428,0.0380423905961761,0.378550647644095,0.100494850115652,0.919951471154201,0.948443461367251,"AK8","Stable"
"EIF4H",16162.7944207421,0.0380246937158403,0.139385484441578,0.272802393076863,0.785005119907016,0.858701410030333,"EIF4H","Stable"
"AL591846.1",296.140672393833,0.0378457210930147,0.470988509326923,0.0803538097927251,0.935955862503384,0.959219933201695,"AL591846.1","Stable"
"BRF1",2524.42464441691,0.0377591094280465,0.123092510653589,0.306753914007891,0.759030689328999,0.838938391970677,"BRF1","Stable"
"RPL15P5",21.6222652886347,0.0377521678247418,0.212675108669882,0.177510984058512,0.859107038209353,0.909807943914195,"RPL15P5","Stable"
"ZRANB2",4789.61785583261,0.0376835599283278,0.134048150253584,0.281119581710307,0.778618682510618,0.853568199776883,"ZRANB2","Stable"
"ITCH-IT1",14.1190450798152,0.0376235831374204,0.284287981959177,0.132343206624975,0.894712833961667,0.932554841694981,"ITCH-IT1","Stable"
"ZNF841",1275.17044775607,0.0376124939378163,0.273304521207949,0.137621191817746,0.890539806245582,0.929958738554501,"ZNF841","Stable"
"FGFBP1",8399.51511453292,0.0375837786345596,0.663918389613293,0.0566090339152236,0.954856638063359,0.971347377354797,"FGFBP1","Stable"
"TSPAN7",1464.05318634991,0.0374957461218934,0.504086135358992,0.0743836092519987,0.940705150592099,0.962187123317685,"TSPAN7","Stable"
"FOXRED1",1518.83892917135,0.0374265415283306,0.184819392557918,0.202503325058824,0.839523259238734,0.896452197404963,"FOXRED1","Stable"
"AL121845.4",14.3610783484254,0.0373806227911833,0.311115602054326,0.120150267438712,0.904364113114605,0.938364486438364,"AL121845.4","Stable"
"BRD2",16796.9161832002,0.0373025287869973,0.0988937440713027,0.377198063813845,0.706026419062911,0.799546273073616,"BRD2","Stable"
"AC073657.2",12.2809133974285,0.0371916508967059,0.316062413752946,0.11767185618527,0.906327667329488,0.939600599582852,"AC073657.2","Stable"
"APOO",931.995382892372,0.0371348378115971,0.217531895088205,0.170709852900144,0.864451915063321,0.913495261129938,"APOO","Stable"
"KAT7",4234.94964387849,0.0371242847714585,0.115048575456088,0.322683567565149,0.746934898163628,0.830171716135792,"KAT7","Stable"
"CATSPERB",377.095822611643,0.0371121649952369,0.500997569538898,0.0740765369967637,0.940949484721305,0.962272015322093,"CATSPERB","Stable"
"RASA4DP",38.8384219908049,0.037066795035897,0.354526079389191,0.104553084218117,0.916730443952928,0.946575054877292,"RASA4DP","Stable"
"FRG1CP",834.587561560538,0.0370600039237574,0.287823716911391,0.128759382032324,0.897548046356611,0.934134398049198,"FRG1CP","Stable"
"NXF1",5734.16372147898,0.0370449159206921,0.107365482723053,0.345035620211838,0.730067592127142,0.817837990513776,"NXF1","Stable"
"AP001029.1",5.98829651842696,0.0370097139447895,0.438399896410635,0.0844199878873231,0.932722515975074,0.95720397583549,"AP001029.1","Stable"
